time,client_no,response_time,is_success,host,time_s
2024-07-04 13:41:32.883620,46d02,0.0,False,685,79.87562
2024-07-04 13:41:33.388426,46d02,0.0,False,685,80.380426
2024-07-04 13:41:33.897472,46d02,0.0,False,685,80.889472
2024-07-04 13:41:34.402739,46d02,0.0,False,685,81.394739
2024-07-04 13:41:34.903784,46d02,0.0,False,685,81.895784
2024-07-04 13:41:35.409519,46d02,0.0,False,685,82.401519
2024-07-04 13:41:35.913665,46d02,0.0,False,685,82.905665
2024-07-04 13:41:36.313037,46d02,0.399341,True,685,83.305037
2024-07-04 13:41:36.645443,46d02,0.231242,True,685,83.637443
2024-07-04 13:41:37.018780,46d02,0.103634,True,685,84.01078
2024-07-04 13:41:37.917860,46d02,0.0,False,685,84.90986
2024-07-04 13:41:38.048134,46d02,0.130244,True,685,85.040134
2024-07-04 13:41:38.483983,46d02,0.065436,True,685,85.475983
2024-07-04 13:41:39.024980,46d02,0.105453,True,685,86.01698
2024-07-04 13:41:39.922723,46d02,0.0,False,685,86.914723
2024-07-04 13:41:39.964307,46d02,0.040815,True,685,86.956307
2024-07-04 13:41:40.485332,46d02,0.061661,True,685,87.477332
2024-07-04 13:41:40.965326,46d02,0.041492,True,685,87.957326
2024-07-04 13:41:41.496553,46d02,0.072411,True,685,88.488553
2024-07-04 13:41:41.970472,46d02,0.046193,True,685,88.962472
2024-07-04 13:41:42.445337,46d02,0.02004,True,685,89.437337
2024-07-04 13:41:43.432668,46d02,0.0,False,685,90.424668
2024-07-04 13:41:43.468387,46d02,0.032525,True,685,90.460387
2024-07-04 13:41:43.954406,46d02,0.018345,True,685,90.946406
2024-07-04 13:41:44.483350,46d02,0.046299,True,685,91.47535
2024-07-04 13:41:44.981677,46d02,0.043947,True,685,91.973677
2024-07-04 13:41:45.939580,46d02,0.0,False,685,92.93158
2024-07-04 13:41:46.440660,46d02,0.0,False,685,93.43266
2024-07-04 13:41:46.943062,46d02,0.0,False,685,93.935062
2024-07-04 13:41:47.445339,46d02,0.0,False,685,94.437339
2024-07-04 13:41:47.946784,46d02,0.0,False,685,94.938784
2024-07-04 13:41:48.448600,46d02,0.0,False,685,95.4406
2024-07-04 13:41:48.954618,46d02,0.0,False,685,95.946618
2024-07-04 13:41:49.463632,46d02,0.0,False,685,96.455632
2024-07-04 13:41:49.972667,46d02,0.0,False,685,96.964667
2024-07-04 13:41:50.477349,46d02,0.0,False,685,97.469349
2024-07-04 13:41:50.982832,46d02,0.0,False,685,97.974832
2024-07-04 13:41:51.491899,46d02,0.0,False,685,98.483899
2024-07-04 13:41:51.996683,46d02,0.0,False,685,98.988683
2024-07-04 13:41:52.497744,46d02,0.0,False,685,99.489744
2024-07-04 13:41:52.999336,46d02,0.0,False,685,99.991336
2024-07-04 13:41:53.500349,46d02,0.0,False,685,100.492349
2024-07-04 13:41:54.001414,46d02,0.0,False,685,100.993414
2024-07-04 13:41:54.487993,46d02,0.0,False,685,101.479993
2024-07-04 13:41:55.008620,46d02,0.0,False,685,102.00062
2024-07-04 13:41:55.512781,46d02,0.0,False,685,102.504781
2024-07-04 13:41:56.014905,46d02,0.0,False,685,103.006905
2024-07-04 13:41:56.516359,46d02,0.0,False,685,103.508359
2024-07-04 13:41:56.578387,46d02,0.061998,True,685,103.570387
2024-07-04 13:41:57.038908,46d02,0.022294,True,685,104.030908
2024-07-04 13:41:57.621391,46d02,0.103816,True,685,104.613391
2024-07-04 13:41:58.078711,46d02,0.060477,True,685,105.070711
2024-07-04 13:41:58.572277,46d02,0.052943,True,685,105.564277
2024-07-04 13:41:59.097079,46d02,0.077045,True,685,106.089079
2024-07-04 13:41:59.546741,46d02,0.02579,True,685,106.538741
2024-07-04 13:42:00.092611,46d02,0.07123,True,685,107.084611
2024-07-04 13:42:00.569511,46d02,0.047441,True,685,107.561511
2024-07-04 13:42:01.407807,46d02,0.0,False,685,108.399807
2024-07-04 13:42:02.029405,46d02,0.0,False,685,109.021405
2024-07-04 13:42:02.078501,46d02,0.045878,True,685,109.070501
2024-07-04 13:42:03.039553,46d02,0.0,False,685,110.031553
2024-07-04 13:42:03.544513,46d02,0.0,False,685,110.536513
2024-07-04 13:42:03.619969,46d02,0.075426,True,685,110.611969
2024-07-04 13:42:04.109335,46d02,0.064621,True,685,111.101335
2024-07-04 13:42:04.608626,46d02,0.063617,True,685,111.600626
2024-07-04 13:42:05.126657,46d02,0.081658,True,685,112.118657
2024-07-04 13:42:06.051850,46d02,0.0,False,685,113.04385
2024-07-04 13:42:06.144111,46d02,0.089182,True,685,113.136111
2024-07-04 13:42:07.061674,46d02,0.0,False,685,114.053674
2024-07-04 13:42:07.570939,46d02,0.0,False,685,114.562939
2024-07-04 13:42:08.075012,46d02,0.0,False,685,115.067012
2024-07-04 13:42:08.580144,46d02,0.0,False,685,115.572144
2024-07-04 13:42:09.084485,46d02,0.0,False,685,116.076485
2024-07-04 13:42:09.590707,46d02,0.0,False,685,116.582707
2024-07-04 13:42:10.099663,46d02,0.0,False,685,117.091663
2024-07-04 13:42:10.604466,46d02,0.0,False,685,117.596466
2024-07-04 13:42:11.110481,46d02,0.0,False,685,118.102481
2024-07-04 13:42:11.619641,46d02,0.0,False,685,118.611641
2024-07-04 13:42:12.124376,46d02,0.0,False,685,119.116376
2024-07-04 13:42:12.630319,46d02,0.0,False,685,119.622319
2024-07-04 13:42:13.135308,46d02,0.0,False,685,120.127308
2024-07-04 13:42:13.636394,46d02,0.0,False,685,120.628394
2024-07-04 13:42:14.137450,46d02,0.0,False,685,121.12945
2024-07-04 13:42:14.644993,46d02,0.0,False,685,121.636993
2024-07-04 13:42:15.146039,46d02,0.0,False,685,122.138039
2024-07-04 13:42:15.647197,46d02,0.0,False,685,122.639197
2024-07-04 13:42:16.153189,46d02,0.0,False,685,123.145189
2024-07-04 13:42:16.663198,46d02,0.0,False,685,123.655198
2024-07-04 13:42:16.753531,46d02,0.087127,True,685,123.745531
2024-07-04 13:42:17.674402,46d02,0.0,False,685,124.666402
2024-07-04 13:42:17.741049,46d02,0.063635,True,685,124.733049
2024-07-04 13:42:18.197878,46d02,0.020165,True,685,125.189878
2024-07-04 13:42:18.757794,46d02,0.079477,True,685,125.749794
2024-07-04 13:42:19.201901,46d02,0.023328,True,685,126.193901
2024-07-04 13:42:19.700210,46d02,0.021495,True,685,126.69221
2024-07-04 13:42:20.251698,46d02,0.072833,True,685,127.243698
2024-07-04 13:42:20.739620,46d02,0.060169,True,685,127.73162
2024-07-04 13:42:21.211611,46d02,0.031205,True,685,128.203611
2024-07-04 13:42:21.750392,46d02,0.068905,True,685,128.742392
2024-07-04 13:42:22.226253,46d02,0.043991,True,685,129.218253
2024-07-04 13:42:22.740596,46d02,0.058121,True,685,129.732596
2024-07-04 13:42:23.212221,46d02,0.02761,True,685,130.204221
2024-07-04 13:42:24.190929,46d02,0.0,False,685,131.182929
2024-07-04 13:42:24.263331,46d02,0.069379,True,685,131.255331
2024-07-04 13:42:24.746191,46d02,0.051201,True,685,131.738191
2024-07-04 13:42:25.228106,46d02,0.032085,True,685,132.220106
2024-07-04 13:42:26.204205,46d02,0.0,False,685,133.196205
2024-07-04 13:42:26.250442,46d02,0.042959,True,685,133.242442
2024-07-04 13:42:27.209784,46d02,0.0,False,685,134.201784
2024-07-04 13:42:27.711130,46d02,0.0,False,685,134.70313
2024-07-04 13:42:28.212510,46d02,0.0,False,685,135.20451
2024-07-04 13:42:28.713558,46d02,0.0,False,685,135.705558
2024-07-04 13:42:29.215288,46d02,0.0,False,685,136.207288
2024-07-04 13:42:29.721024,46d02,0.0,False,685,136.713024
2024-07-04 13:42:30.225855,46d02,0.0,False,685,137.217855
2024-07-04 13:42:30.727899,46d02,0.0,False,685,137.719899
2024-07-04 13:42:31.229382,46d02,0.0,False,685,138.221382
2024-07-04 13:42:31.735496,46d02,0.0,False,685,138.727496
2024-07-04 13:42:32.240175,46d02,0.0,False,685,139.232175
2024-07-04 13:42:32.742545,46d02,0.0,False,685,139.734545
2024-07-04 13:42:33.244032,46d02,0.0,False,685,140.236032
2024-07-04 13:42:33.745125,46d02,0.0,False,685,140.737125
2024-07-04 13:42:34.246619,46d02,0.0,False,685,141.238619
2024-07-04 13:42:34.748037,46d02,0.0,False,685,141.740037
2024-07-04 13:42:35.249018,46d02,0.0,False,685,142.241018
2024-07-04 13:42:35.750633,46d02,0.0,False,685,142.742633
2024-07-04 13:42:36.252172,46d02,0.0,False,685,143.244172
2024-07-04 13:42:36.758188,46d02,0.0,False,685,143.750188
2024-07-04 13:42:36.815570,46d02,0.054287,True,685,143.80757
2024-07-04 13:42:37.319412,46d02,0.057179,True,685,144.311412
2024-07-04 13:42:37.793634,46d02,0.030584,True,685,144.785634
2024-07-04 13:42:38.325876,46d02,0.062433,True,685,145.317876
2024-07-04 13:42:38.860244,46d02,0.096646,True,685,145.852244
2024-07-04 13:42:39.770912,46d02,0.0,False,685,146.762912
2024-07-04 13:42:39.829693,46d02,0.05565,True,685,146.821693
2024-07-04 13:42:40.294788,46d02,0.020457,True,685,147.286788
2024-07-04 13:42:40.856464,46d02,0.081963,True,685,147.848464
2024-07-04 13:42:41.302523,46d02,0.027658,True,685,148.294523
2024-07-04 13:42:41.795449,46d02,0.020448,True,685,148.787449
2024-07-04 13:42:42.309797,46d02,0.034671,True,685,149.301797
2024-07-04 13:42:42.809991,46d02,0.034411,True,685,149.801991
2024-07-04 13:42:43.300413,46d02,0.023951,True,685,150.292413
2024-07-04 13:42:43.845040,46d02,0.067834,True,685,150.83704
2024-07-04 13:42:44.369299,46d02,0.091482,True,685,151.361299
2024-07-04 13:42:45.284084,46d02,0.0,False,685,152.276084
2024-07-04 13:42:45.335070,46d02,0.047915,True,685,152.32707
2024-07-04 13:42:45.841881,46d02,0.054304,True,685,152.833881
2024-07-04 13:42:46.790917,46d02,0.0,False,685,153.782917
2024-07-04 13:42:47.292941,46d02,0.0,False,685,154.284941
2024-07-04 13:42:47.794721,46d02,0.0,False,685,154.786721
2024-07-04 13:42:48.300076,46d02,0.0,False,685,155.292076
2024-07-04 13:42:48.809265,46d02,0.0,False,685,155.801265
2024-07-04 13:42:49.314695,46d02,0.0,False,685,156.306695
2024-07-04 13:42:49.820596,46d02,0.0,False,685,156.812596
2024-07-04 13:42:50.329761,46d02,0.0,False,685,157.321761
2024-07-04 13:42:50.838926,46d02,0.0,False,685,157.830926
2024-07-04 13:42:51.343839,46d02,0.0,False,685,158.335839
2024-07-04 13:42:51.845215,46d02,0.0,False,685,158.837215
2024-07-04 13:42:52.350632,46d02,0.0,False,685,159.342632
2024-07-04 13:42:52.859758,46d02,0.0,False,685,159.851758
2024-07-04 13:42:53.369333,46d02,0.0,False,685,160.361333
2024-07-04 13:42:53.874581,46d02,0.0,False,685,160.866581
2024-07-04 13:42:54.376676,46d02,0.0,False,685,161.368676
2024-07-04 13:42:54.882659,46d02,0.0,False,685,161.874659
2024-07-04 13:42:55.387522,46d02,0.0,False,685,162.379522
2024-07-04 13:42:55.894337,46d02,0.0,False,685,162.886337
2024-07-04 13:42:56.403790,46d02,0.0,False,685,163.39579
2024-07-04 13:42:56.907843,46d02,0.0,False,685,163.899843
2024-07-04 13:42:57.045951,46d02,0.137675,True,685,164.037951
2024-07-04 13:42:57.472306,46d02,0.062937,True,685,164.464306
2024-07-04 13:42:57.934956,46d02,0.025381,True,685,164.926956
2024-07-04 13:42:58.543996,46d02,0.133314,True,685,165.535996
2024-07-04 13:42:58.936652,46d02,0.025243,True,685,165.928652
2024-07-04 13:42:59.563697,46d02,0.151396,True,685,166.555697
2024-07-04 13:43:00.000208,46d02,0.086969,True,685,166.992208
2024-07-04 13:43:00.549976,46d02,0.136158,True,685,167.541976
2024-07-04 13:43:01.420868,46d02,0.0,False,685,168.412868
2024-07-04 13:43:01.514242,46d02,0.090308,True,685,168.506242
2024-07-04 13:43:01.978794,46d02,0.054772,True,685,168.970794
2024-07-04 13:43:02.451951,46d02,0.027173,True,685,169.443951
2024-07-04 13:43:03.028122,46d02,0.0,False,685,170.020122
2024-07-04 13:43:03.450932,46d02,0.024016,True,685,170.442932
2024-07-04 13:43:04.152886,46d02,0.225507,True,685,171.144886
2024-07-04 13:43:04.474572,46d02,0.046294,True,685,171.466572
2024-07-04 13:43:04.994347,46d02,0.065968,True,685,171.986347
2024-07-04 13:43:05.495692,46d02,0.066859,True,685,172.487692
2024-07-04 13:43:06.435033,46d02,0.0,False,685,173.427033
2024-07-04 13:43:06.944183,46d02,0.0,False,685,173.936183
2024-07-04 13:43:07.454347,46d02,0.0,False,685,174.446347
2024-07-04 13:43:07.963464,46d02,0.0,False,685,174.955464
2024-07-04 13:43:08.468351,46d02,0.0,False,685,175.460351
2024-07-04 13:43:08.974185,46d02,0.0,False,685,175.966185
2024-07-04 13:43:09.478915,46d02,0.0,False,685,176.470915
2024-07-04 13:43:09.979982,46d02,0.0,False,685,176.971982
2024-07-04 13:43:10.485825,46d02,0.0,False,685,177.477825
2024-07-04 13:43:10.995130,46d02,0.0,False,685,177.98713
2024-07-04 13:43:11.504434,46d02,0.0,False,685,178.496434
2024-07-04 13:43:12.013682,46d02,0.0,False,685,179.005682
2024-07-04 13:43:12.518984,46d02,0.0,False,685,179.510984
2024-07-04 13:43:13.024506,46d02,0.0,False,685,180.016506
2024-07-04 13:43:13.529038,46d02,0.0,False,685,180.521038
2024-07-04 13:43:14.030764,46d02,0.0,False,685,181.022764
2024-07-04 13:43:14.532063,46d02,0.0,False,685,181.524063
2024-07-04 13:43:15.033503,46d02,0.0,False,685,182.025503
2024-07-04 13:43:15.534971,46d02,0.0,False,685,182.526971
2024-07-04 13:43:16.040644,46d02,0.0,False,685,183.032644
2024-07-04 13:43:16.549895,46d02,0.0,False,685,183.541895
2024-07-04 13:43:17.055080,46d02,0.0,False,685,184.04708
2024-07-04 13:43:17.419481,46d02,0.36397,True,685,184.411481
2024-07-04 13:43:18.062292,46d02,0.0,False,685,185.054292
2024-07-04 13:43:18.571744,46d02,0.0,False,685,185.563744
2024-07-04 13:43:18.700436,46d02,0.125094,True,685,185.692436
2024-07-04 13:43:19.151156,46d02,0.074942,True,685,186.143156
2024-07-04 13:43:19.629913,46d02,0.052937,True,685,186.621913
2024-07-04 13:43:20.141064,46d02,0.063903,True,685,187.133064
2024-07-04 13:43:20.746086,46d02,0.168727,True,685,187.738086
2024-07-04 13:43:21.116466,46d02,0.037998,True,685,188.108466
2024-07-04 13:43:22.085408,46d02,0.0,False,685,189.077408
2024-07-04 13:43:22.158967,46d02,0.07038,True,685,189.150967
2024-07-04 13:43:22.640527,46d02,0.050984,True,685,189.632527
2024-07-04 13:43:23.461957,46d02,0.0,False,685,190.453957
2024-07-04 13:43:24.096506,46d02,0.0,False,685,191.088506
2024-07-04 13:43:24.156687,46d02,0.056898,True,685,191.148687
2024-07-04 13:43:24.631949,46d02,0.031934,True,685,191.623949
2024-07-04 13:43:25.139634,46d02,0.039031,True,685,192.131634
2024-07-04 13:43:25.681807,46d02,0.080752,True,685,192.673807
2024-07-04 13:43:26.182843,46d02,0.081649,True,685,193.174843
2024-07-04 13:43:27.103200,46d02,0.0,False,685,194.0952
2024-07-04 13:43:27.605680,46d02,0.0,False,685,194.59768
2024-07-04 13:43:28.107594,46d02,0.0,False,685,195.099594
2024-07-04 13:43:28.613660,46d02,0.0,False,685,195.60566
2024-07-04 13:43:29.118895,46d02,0.0,False,685,196.110895
2024-07-04 13:43:29.624268,46d02,0.0,False,685,196.616268
2024-07-04 13:43:30.133328,46d02,0.0,False,685,197.125328
2024-07-04 13:43:30.638077,46d02,0.0,False,685,197.630077
2024-07-04 13:43:31.143422,46d02,0.0,False,685,198.135422
2024-07-04 13:43:31.652420,46d02,0.0,False,685,198.64442
2024-07-04 13:43:32.161465,46d02,0.0,False,685,199.153465
2024-07-04 13:43:32.670640,46d02,0.0,False,685,199.66264
2024-07-04 13:43:33.179879,46d02,0.0,False,685,200.171879
2024-07-04 13:43:33.688887,46d02,0.0,False,685,200.680887
2024-07-04 13:43:34.197879,46d02,0.0,False,685,201.189879
2024-07-04 13:43:34.706400,46d02,0.0,False,685,201.6984
2024-07-04 13:43:35.214745,46d02,0.0,False,685,202.206745
2024-07-04 13:43:35.723309,46d02,0.0,False,685,202.715309
2024-07-04 13:43:36.232271,46d02,0.0,False,685,203.224271
2024-07-04 13:43:36.737107,46d02,0.0,False,685,203.729107
2024-07-04 13:43:37.109903,46d02,0.372766,True,685,204.101903
2024-07-04 13:43:37.744375,46d02,0.0,False,685,204.736375
2024-07-04 13:43:37.852719,46d02,0.105249,True,685,204.844719
2024-07-04 13:43:38.283528,46d02,0.034976,True,685,205.275528
2024-07-04 13:43:38.800850,46d02,0.052087,True,685,205.79285
2024-07-04 13:43:39.284259,46d02,0.034678,True,685,206.276259
2024-07-04 13:43:39.852660,46d02,0.102843,True,685,206.84466
2024-07-04 13:43:40.295544,46d02,0.045407,True,685,207.287544
2024-07-04 13:43:41.252996,46d02,0.0,False,685,208.244996
2024-07-04 13:43:41.327336,46d02,0.074309,True,685,208.319336
2024-07-04 13:43:41.778678,46d02,0.025623,True,685,208.770678
2024-07-04 13:43:42.755105,46d02,0.0,False,685,209.747105
2024-07-04 13:43:42.977052,46d02,0.221919,True,685,209.969052
2024-07-04 13:43:43.288598,46d02,0.033214,True,685,210.280598
2024-07-04 13:43:43.803581,46d02,0.0,False,685,210.795581
2024-07-04 13:43:44.282275,46d02,0.026045,True,685,211.274275
2024-07-04 13:43:44.809007,46d02,0.051798,True,685,211.801007
2024-07-04 13:43:45.759447,46d02,0.0,False,685,212.751447
2024-07-04 13:43:45.868814,46d02,0.0,False,685,212.860814
2024-07-04 13:43:46.286200,46d02,0.025466,True,685,213.2782
2024-07-04 13:43:46.878939,46d02,0.0,False,685,213.870939
2024-07-04 13:43:47.764632,46d02,0.0,False,685,214.756632
2024-07-04 13:43:48.270573,46d02,0.0,False,685,215.262573
2024-07-04 13:43:48.779795,46d02,0.0,False,685,215.771795
2024-07-04 13:43:49.288643,46d02,0.0,False,685,216.280643
2024-07-04 13:43:49.797765,46d02,0.0,False,685,216.789765
2024-07-04 13:43:50.302517,46d02,0.0,False,685,217.294517
2024-07-04 13:43:50.803880,46d02,0.0,False,685,217.79588
2024-07-04 13:43:51.305218,46d02,0.0,False,685,218.297218
2024-07-04 13:43:51.811082,46d02,0.0,False,685,218.803082
2024-07-04 13:43:52.315893,46d02,0.0,False,685,219.307893
2024-07-04 13:43:52.817365,46d02,0.0,False,685,219.809365
2024-07-04 13:43:53.323387,46d02,0.0,False,685,220.315387
2024-07-04 13:43:53.827379,46d02,0.0,False,685,220.819379
2024-07-04 13:43:54.328414,46d02,0.0,False,685,221.320414
2024-07-04 13:43:54.829927,46d02,0.0,False,685,221.821927
2024-07-04 13:43:55.331561,46d02,0.0,False,685,222.323561
2024-07-04 13:43:55.837413,46d02,0.0,False,685,222.829413
2024-07-04 13:43:56.346727,46d02,0.0,False,685,223.338727
2024-07-04 13:43:56.856000,46d02,0.0,False,685,223.848
2024-07-04 13:43:57.360623,46d02,0.0,False,685,224.352623
2024-07-04 13:43:57.434398,46d02,0.073722,True,685,224.426398
2024-07-04 13:43:58.362668,46d02,0.0,False,685,225.354668
2024-07-04 13:43:58.411073,46d02,0.047692,True,685,225.403073
2024-07-04 13:43:58.897564,46d02,0.033083,True,685,225.889564
2024-07-04 13:43:59.404603,46d02,0.039913,True,685,226.396603
2024-07-04 13:43:59.899052,46d02,0.034203,True,685,226.891052
2024-07-04 13:44:00.400674,46d02,0.03478,True,685,227.392674
2024-07-04 13:44:00.906646,46d02,0.04044,True,685,227.898646
2024-07-04 13:44:01.872698,46d02,0.0,False,685,228.864698
2024-07-04 13:44:01.981660,46d02,0.105815,True,685,228.97366
2024-07-04 13:44:02.456274,46d02,0.080116,True,685,229.448274
2024-07-04 13:44:02.910907,46d02,0.034104,True,685,229.902907
2024-07-04 13:44:03.879224,46d02,0.0,False,685,230.871224
2024-07-04 13:44:03.984411,46d02,0.104812,True,685,230.976411
2024-07-04 13:44:04.419249,46d02,0.039422,True,685,231.411249
2024-07-04 13:44:04.918650,46d02,0.03806,True,685,231.91065
2024-07-04 13:44:05.505734,46d02,0.124411,True,685,232.497734
2024-07-04 13:44:06.319747,46d02,0.0,False,685,233.311747
2024-07-04 13:44:06.583218,46d02,0.200148,True,685,233.575218
2024-07-04 13:44:06.923369,46d02,0.039301,True,685,233.915369
2024-07-04 13:44:07.886023,46d02,0.0,False,685,234.878023
2024-07-04 13:44:08.391896,46d02,0.0,False,685,235.383896
2024-07-04 13:44:08.896772,46d02,0.0,False,685,235.888772
2024-07-04 13:44:09.402554,46d02,0.0,False,685,236.394554
2024-07-04 13:44:09.911467,46d02,0.0,False,685,236.903467
2024-07-04 13:44:10.416158,46d02,0.0,False,685,237.408158
2024-07-04 13:44:10.918618,46d02,0.0,False,685,237.910618
2024-07-04 13:44:11.419592,46d02,0.0,False,685,238.411592
2024-07-04 13:44:11.925444,46d02,0.0,False,685,238.917444
2024-07-04 13:44:12.430722,46d02,0.0,False,685,239.422722
2024-07-04 13:44:12.936370,46d02,0.0,False,685,239.92837
2024-07-04 13:44:12.973909,46d02,0.031809,True,706,239.965909
2024-07-04 13:44:13.480483,46d02,0.038141,True,706,240.472483
2024-07-04 13:44:13.975833,46d02,0.032678,True,706,240.967833
2024-07-04 13:44:14.486240,46d02,0.042919,True,706,241.47824
2024-07-04 13:44:14.993791,46d02,0.050274,True,706,241.985791
2024-07-04 13:44:15.471542,46d02,0.027884,True,706,242.463542
2024-07-04 13:44:15.982830,46d02,0.038493,True,706,242.97483
2024-07-04 13:44:16.484280,46d02,0.038951,True,706,243.47628
2024-07-04 13:44:16.989597,46d02,0.044097,True,706,243.981597
2024-07-04 13:44:17.481966,46d02,0.035402,True,706,244.473966
2024-07-04 13:44:17.997388,46d02,0.050599,True,706,244.989388
2024-07-04 13:44:18.948628,46d02,0.0,False,706,245.940628
2024-07-04 13:44:19.449609,46d02,0.0,False,706,246.441609
2024-07-04 13:44:19.950622,46d02,0.0,False,706,246.942622
2024-07-04 13:44:20.455913,46d02,0.0,False,706,247.447913
2024-07-04 13:44:20.965733,46d02,0.0,False,706,247.957733
2024-07-04 13:44:21.470633,46d02,0.0,False,706,248.462633
2024-07-04 13:44:21.972245,46d02,0.0,False,706,248.964245
2024-07-04 13:44:22.477833,46d02,0.0,False,706,249.469833
2024-07-04 13:44:22.986689,46d02,0.0,False,706,249.978689
2024-07-04 13:44:23.490843,46d02,0.0,False,706,250.482843
2024-07-04 13:44:23.997355,46d02,0.0,False,706,250.989355
2024-07-04 13:44:24.506553,46d02,0.0,False,706,251.498553
2024-07-04 13:44:25.015511,46d02,0.0,False,706,252.007511
2024-07-04 13:44:25.519581,46d02,0.0,False,706,252.511581
2024-07-04 13:44:26.022123,46d02,0.0,False,706,253.014123
2024-07-04 13:44:26.529636,46d02,0.0,False,706,253.521636
